Account,Date,Tweet Text,Compound,Positive,Neutral,Negative
Claudia_Brown,2018-03-21 23:48:36+00:00,RT @ilovenosejobs: and for my next trick i’ll break my own heart by exaggerating my place in other people’s lives,-0.2263,0.0,0.861,0.139
Claudia_Brown,2018-03-21 23:48:28+00:00,"RT @quenblackwell: I ate all of the pickles.
currently ordering ROUND TWO https://t.co/LmXt4LjgDU",0.0,0.0,1.0,0.0
Claudia_Brown,2018-03-21 23:46:15+00:00,"RT @backt0nature: ""Our cow wasn't feeling good so last night,My son went outside to spend time with her.I woke up morning and found this"" h…",-0.4168,0.0,0.859,0.141
Claudia_Brown,2018-03-21 23:43:29+00:00,RT @laykelynch: showed my 8 year old brother how he can text me w his ipod and i think he loves it lol https://t.co/cdbvLxy2Q0,0.7579,0.255,0.745,0.0
Claudia_Brown,2018-03-21 15:33:55+00:00,RT @trishapaytas: forehead kisses &gt;&gt;&gt;,0.5106,0.452,0.548,0.0
Claudia_Brown,2018-03-20 01:54:51+00:00,RT @MichellePhan: https://t.co/URbyncLqSP,0.0,0.0,1.0,0.0
Claudia_Brown,2018-03-20 01:54:05+00:00,"RT @jacksfilms: Today I learned that SEX stands for
Sexual
Entercourse
Xoinks!",0.0,0.0,1.0,0.0
Claudia_Brown,2018-03-20 01:53:14+00:00,RT @no_talent_shan: my student loan account is locked for an hour bc i entered my password wrong twice. who the hell do they think is tryin…,-0.8271,0.0,0.749,0.251
Claudia_Brown,2018-03-20 01:52:40+00:00,RT @smalIrosie: having high functioning depression is so frustrating because yes sometimes i can get dressed and do a whole days work but i…,-0.3537,0.078,0.747,0.175
Claudia_Brown,2018-03-20 01:51:29+00:00,"RT @SethEverman: once i fix my sleep schedule, start eating healthy, get physically fit, beat depression, stop procrastinating, learn how t…",-0.1779,0.192,0.59,0.218
Claudia_Brown,2018-03-19 01:11:00+00:00,RT @IDiveInYoGirl: i respect a female who is vocal. tell me why you’re into me. tell me why i pissed you off &amp; tell me how i can fix it. te…,-0.2732,0.096,0.774,0.13
Claudia_Brown,2018-03-17 01:01:02+00:00,RT @futyl3ty: @Cheypowellstew @strayedaway @mattswaggster I regret browsing through twitter and 1 in the fucking morning. I need to sleep n…,-0.4215,0.0,0.859,0.141
Claudia_Brown,2018-03-17 00:53:36+00:00,RT @Jadeycarrington: fresh tan and white underwear makes you want to shag yourself,0.3818,0.247,0.753,0.0
Claudia_Brown,2018-03-16 18:03:21+00:00,"RT @CrannWill: Hehe look at this screenshot of some weirdo trying to message me, look how goodlooking and funny I am telling him to do one…",0.0258,0.101,0.801,0.098
Claudia_Brown,2018-03-16 03:47:42+00:00,RT @Millenniel_Matt: Stephen Hawking 's last words https://t.co/It4KhsN3lD,0.0,0.0,1.0,0.0
Claudia_Brown,2018-03-15 23:10:12+00:00,RT @MaggieLindemann: oh sorry didn’t mean to flirt with you i was just trying to be nice lol,0.6486,0.268,0.67,0.062
Claudia_Brown,2018-03-15 22:36:01+00:00,RT @NathanZed: the final nail in the coffin. we had a good run snapchat. https://t.co/42SIHDm4kP,0.4404,0.182,0.818,0.0
Claudia_Brown,2018-03-15 14:38:50+00:00,"RT @pewdiepie: Tagged ""amazing"" https://t.co/UDo7CwrnGm",0.0,0.0,1.0,0.0
Claudia_Brown,2018-03-14 20:15:52+00:00,RT @GMJayLawson: socially inebriated autists,0.0,0.0,1.0,0.0
muhumed_issack,2018-03-21 19:35:12+00:00,"RT @nedal_alamari: In the occasion of Mother's Day
Curse your soul Anisa.
Anisa the mother of bashar alassad. https://t.co/PBRFACLbvx",-0.5423,0.0,0.837,0.163
muhumed_issack,2018-03-21 19:33:52+00:00,"RT @Tania_Tania_C: Death of two #WhiteHelmets, Yousef Al-Hamouri &amp;  Mohammed Al-Awa.
They were subjected to double targeting of artillery s…",-0.5994,0.0,0.83,0.17
muhumed_issack,2018-03-21 19:31:17+00:00,RT @mwalimu_dida: What happened to the non-Muslim teachers in NEP MUST be CONDEMNED! There is freedom of worship therefore regardless of on…,0.4694,0.228,0.648,0.124
muhumed_issack,2018-03-21 16:09:35+00:00,RT @ZakBenghazi: I’ll be the first to say that without my religion I’m nothing. My whole life revolves around it. I really wouldn’t know ho…,0.0,0.0,1.0,0.0
muhumed_issack,2018-03-21 16:06:43+00:00,RT @cnni: Photos of an Afghan woman who nursed her baby while simultaneously taking a high-stakes exam have inspired some social media user…,0.4939,0.132,0.868,0.0
muhumed_issack,2018-03-21 16:01:58+00:00,"RT @cnni: A suspected suicide bomber has killed 29 people in Kabul, the latest in a string of attacks to rock the Afghan capital since the…",-0.93,0.0,0.592,0.408
muhumed_issack,2018-03-21 16:01:18+00:00,RT @Sophiemcneill: More from yesterday’s horrific attack that killed 35 civilians in #Damascus market. Rocket fired by rebels in nearby #Gh…,-0.9563,0.0,0.475,0.525
muhumed_issack,2018-03-21 16:00:48+00:00,"RT @RayGrantJr: I want to be successful but one thing that J. Cole said stood out to me. “If success is what you’re chasing, there will nev…",0.8225,0.272,0.728,0.0
muhumed_issack,2018-03-21 15:52:01+00:00,"RT @UgandaReading: #PublicSpeaking Tip: PURPOSE,
You only beat around the bush when your purpose is not clear, a purpose guided speech does…",-0.2924,0.0,0.902,0.098
muhumed_issack,2018-03-21 15:51:48+00:00,"RT @k_nabad: peace for Somalia,  nabad ayaa nawada deeqda, riyadeeno waa soomaliya oo ka maran cabsi, cadaalad daro iyo xadgudubyo, Somalia…",0.5423,0.149,0.851,0.0
muhumed_issack,2018-03-21 15:51:43+00:00,RT @1962Wren: @Tania_Tania_C @Aftonbladet And all of Russia's Foreign Policy is carried out inside the doubt sown by this kind of coverage.…,-0.3612,0.0,0.894,0.106
muhumed_issack,2018-03-21 15:51:32+00:00,"RT @Tania_Tania_C: Propagandist .@Aftonbladet. What they highlight, is that #HTS controlled a checkpoint, adding that it is dominated by te…",0.34,0.118,0.882,0.0
muhumed_issack,2018-03-21 15:51:16+00:00,"RT @kparadiseorg: ""Children are our only hope to remake the world.""
-@Hasanalmossa / Founder of Kids Paradise Organization. https://t.co/Za…",0.7964,0.307,0.693,0.0
muhumed_issack,2018-03-21 15:50:08+00:00,"RT @ActForGhouta: ""Inside Ghouta remain thousands that make up the enclave's resilient civil society: the doctors who work 72-hour shifts w…",0.0,0.0,1.0,0.0
muhumed_issack,2018-03-21 15:50:01+00:00,RT @DalsanFM: Sawirro:-Wafdi ka Socda Qaramada Midoobay oo gaaray Magaalada Baydhabo - https://t.co/hDf2kJsoSB https://t.co/SQn7TFdK0z,0.0,0.0,1.0,0.0
muhumed_issack,2018-03-21 15:49:47+00:00,RT @MichaelSkolnik: White domestic terrorist.,-0.6908,0.0,0.46,0.54
muhumed_issack,2018-03-21 14:12:55+00:00,"RT @YasinMMunye: Why is it a woman who does a degree and gets a good job is looked at as ""accomplished"" but when she stays at home to raise…",0.2382,0.072,0.928,0.0
muhumed_issack,2018-03-21 14:12:12+00:00,"RT @kparadiseorg: ""Childhood"" has a different meaning in #EasternGhouta. https://t.co/ywk8Nn7TQi",0.0,0.0,1.0,0.0
muhumed_issack,2018-03-21 14:10:43+00:00,RT @daisyjerop: Waiting to hear the religious leaders on the criminal manipulation by #CambridgeAnalytics &amp; some of the pastors who sold th…,-0.6808,0.0,0.781,0.219
muhumed_issack,2018-03-21 14:10:35+00:00,RT @1962Wren: .@FedericaMog 'We should not doubt the Syrian regime's capability for mass execution or large-scale detention'. Like #Aleppo…,0.5588,0.213,0.787,0.0
austin_hogan11,2018-03-21 12:54:53+00:00,"RT @Ericthomasbtc: P ush 
U ntil 
S omething 
H appens 

#Push",0.0,0.0,1.0,0.0
austin_hogan11,2018-03-21 05:15:01+00:00,RT @philthese: I will never look at Corgis the same ever again 😳 https://t.co/ZC7WUxb7YQ,0.0,0.0,1.0,0.0
austin_hogan11,2018-03-21 04:10:29+00:00,RT @Wil_WL3: Track https://t.co/HJ8jiIFQ62,0.0,0.0,1.0,0.0
austin_hogan11,2018-03-21 04:08:13+00:00,"RT @CrossProb: UNM XC asked for $30k for treadmills, the ones they have now are broken or very old

They got rejected

What got approved?…",-0.7506,0.0,0.782,0.218
austin_hogan11,2018-03-21 04:05:36+00:00,"RT @evnXchange: @__ITsHeyab @Saba_Markose @grace_amw @hiwotay_ @kahwe_oyibo @_nardosssgetaa Real time reaction. 

RT if you had the same th…",0.0,0.0,1.0,0.0
austin_hogan11,2018-03-21 03:15:09+00:00,RT @tar___ruh: LETS MAKE FIELD EVENTS KNOWN! https://t.co/rmx5JBFlkw,0.0,0.0,1.0,0.0
austin_hogan11,2018-03-21 01:42:27+00:00,What did I just watch 😹😹 https://t.co/jymGNsWemw,0.0,0.0,1.0,0.0
austin_hogan11,2018-03-21 01:37:59+00:00,RT @FLIGHT400TC: We are so very proud of this dynamic duo.  They finished the indoor season #1 @BrianHerron400m and #14 @thedanger_Ramey in…,0.7408,0.239,0.761,0.0
austin_hogan11,2018-03-20 19:13:47+00:00,RT @jeffcannata: Insane. This is insane. Obviously this is an act of terrorism!  It is the definition of terrorism! You’re literally just t…,-0.9449,0.0,0.556,0.444
austin_hogan11,2018-03-20 19:08:43+00:00,RT @Chriiiiiiiis_: Twitter canceled for 2018 😂😂😂 https://t.co/BPXmxOCo77,0.0,0.0,1.0,0.0
austin_hogan11,2018-03-20 19:07:23+00:00,😹😹😹😹😹😹😹😹 https://t.co/N7rybkZZxF,0.0,0.0,1.0,0.0
austin_hogan11,2018-03-20 19:07:10+00:00,RT @kyruhjeff: SCREAMING. https://t.co/x7LAiHK1sS,-0.516,0.0,0.474,0.526
austin_hogan11,2018-03-20 19:06:42+00:00,RT @espn: Triple-double No. 16 for the 👑 https://t.co/srvoH4IU8q,-0.296,0.0,0.761,0.239
austin_hogan11,2018-03-20 19:05:05+00:00,"I need Copy Me on here and This need to be at least 32 tracks , so many left out https://t.co/UsMOEEhpp4",0.0,0.0,1.0,0.0
austin_hogan11,2018-03-20 18:10:41+00:00,"RT @PrimeeLeBron: LeBron has played all 70 games for the Cavs so far, his averages are:

27.3 PPG 
8.7 RPG (career high)
9.0 APG (career hi…",0.34,0.088,0.912,0.0
austin_hogan11,2018-03-20 17:47:19+00:00,BO1 &amp; MW3 the 🐐s https://t.co/vCSf4kcx3b,0.0,0.0,1.0,0.0
austin_hogan11,2018-03-20 15:40:17+00:00,RT @milliebbrown: What!!!!  Oh Well You can let them all know that everyone on behalf on Stranger things would’ve come! I think your awesom…,0.5053,0.129,0.871,0.0
austin_hogan11,2018-03-20 13:54:43+00:00,RT @EliHall13: Let’s be great today,0.6249,0.451,0.549,0.0
austin_hogan11,2018-03-20 13:53:40+00:00,"RT @FloTrack: Dear IAAF,

Let's be real.",0.3818,0.302,0.698,0.0
austin_hogan11,2018-03-20 05:09:16+00:00,RT @jchaltiwanger: RIP Stephen Hawking https://t.co/g52mYZqxPN,0.0,0.0,1.0,0.0
GlnnAnglo,2018-03-21 16:00:30+00:00,Ang cute ng mga tropa ko pag nag aasaran. Hay sila lang talaga magandang dinulot ng college saken.,0.128,0.14,0.744,0.116
GlnnAnglo,2018-03-21 15:36:07+00:00,RT @audreycruz_: Hilig natin sa hindi sigurado. Hassle.,0.0,0.0,1.0,0.0
GlnnAnglo,2018-03-21 15:36:01+00:00,RT @biticonjustine: im not that religious but i really like when people tell me they pray for me,0.7677,0.307,0.693,0.0
GlnnAnglo,2018-03-21 15:35:47+00:00,"RT @FeelingsBible: the lessons:

not everyone you love
will stay

not everyone you trust
will be loyal

some people only exist
as examples…",-0.4534,0.106,0.686,0.208
GlnnAnglo,2018-03-21 13:42:04+00:00,@GELAtinnn_ HAHAHAHAA WOOOWWWTAPANG,0.0,0.0,1.0,0.0
GlnnAnglo,2018-03-21 00:26:59+00:00,RT @ShrAlcNicolas: scammaz padin mga ulol https://t.co/oDOtlDuTX5,0.0,0.0,1.0,0.0
GlnnAnglo,2018-03-20 13:05:55+00:00,Lamnyo dapat di tayo nag iinstall ng messenger. Sakit sa ulo pag nagfflood yung messages abt sa acads. Hay,-0.3612,0.0,0.878,0.122
GlnnAnglo,2018-03-20 01:54:05+00:00,"Going extra positive today, bawal toxic 😃",0.5574,0.419,0.581,0.0
GlnnAnglo,2018-03-19 17:58:52+00:00,"@sharsjlvo ""magugulo utak ko"" haayysss",0.0,0.0,1.0,0.0
GlnnAnglo,2018-03-19 17:04:46+00:00,uy totoo pag naririnig ko yung location ni khalid nanunumbalik second year college days ko na petiks tas nakatambay… https://t.co/uPNkl2a7Y7,0.0,0.0,1.0,0.0
GlnnAnglo,2018-03-19 17:01:17+00:00,she said where'd you wanna go? how much you wanna risk?,-0.3527,0.0,0.803,0.197
GlnnAnglo,2018-03-19 16:05:45+00:00,RT @nikkoenoya: pinakilig pero hindi ibig sabihin minahal 🙂,0.0,0.0,1.0,0.0
GlnnAnglo,2018-03-19 15:21:44+00:00,Why do we always hurt the one we love? The question keeps on repeating,0.2023,0.214,0.612,0.173
GlnnAnglo,2018-03-19 15:21:01+00:00,RT @MsgsForYou: love will always leave you crying,0.2263,0.311,0.37,0.319
GlnnAnglo,2018-03-19 14:10:06+00:00,@jeyslinco HAHAHAHAHAAHAHAHA TAE NAIMAGINE KO,0.0,0.0,1.0,0.0
GlnnAnglo,2018-03-19 08:20:51+00:00,@DreyaaX HAHAHAAHA,0.0,0.0,1.0,0.0
GlnnAnglo,2018-03-19 03:58:53+00:00,@DaDEBBIEnciCode Ay wehhh HAHAHAHAHA,0.0,0.0,1.0,0.0
GlnnAnglo,2018-03-19 03:57:54+00:00,@DaDEBBIEnciCode HAHAHA SINONG PROF JUSKO 😂😂😂,0.6523,0.464,0.536,0.0
GlnnAnglo,2018-03-19 02:21:35+00:00,"RT @HugS86: Drop the words ""cancer"", ""autistic"", and ""retarded"" from your insult vocabulary in 2018 IMO",-0.6597,0.0,0.722,0.278
GlnnAnglo,2018-03-19 02:21:00+00:00,RT @chelalayyy: I was feeling lonely so I pranked my dad. 😌 https://t.co/tPcymWfqHy,-0.25,0.125,0.667,0.208
stephanyjpeg,2018-03-21 23:22:21+00:00,"Christian Nodal’s music me hace bien feliz con mi cara de estupida, enamoradaaaaa😍😫",0.0,0.0,1.0,0.0
stephanyjpeg,2018-03-21 23:21:47+00:00,that was stressful,-0.5106,0.0,0.377,0.623
stephanyjpeg,2018-03-21 16:15:30+00:00,I’ve been in a rut,0.0,0.0,1.0,0.0
stephanyjpeg,2018-03-21 16:14:43+00:00,I need to chill,0.0,0.0,1.0,0.0
stephanyjpeg,2018-03-21 16:10:02+00:00,I literally hate being on birth control lol,-0.2263,0.243,0.435,0.322
stephanyjpeg,2018-03-21 14:18:38+00:00,What’s mine is mine,0.0,0.0,1.0,0.0
stephanyjpeg,2018-03-21 14:11:37+00:00,Porque pasan las cosas así 😭 https://t.co/APWwi8qv32,0.0,0.0,1.0,0.0
stephanyjpeg,2018-03-21 12:44:28+00:00,Everyone who said no on my poll got blocked like why are you even following me if you don’t fuck with the content I post #eatmyassyoufan,-0.6486,0.08,0.671,0.249
stephanyjpeg,2018-03-21 12:01:51+00:00,Omfg I have to go open still lmao,0.5994,0.394,0.606,0.0
stephanyjpeg,2018-03-21 11:55:54+00:00,I’m trynna call out tbh,0.0,0.0,1.0,0.0
stephanyjpeg,2018-03-21 06:43:35+00:00,@marlynvenegas_ OMG. I heard tbh I went once and it was good but I’ve heard so many people say bad things about it… https://t.co/rxVmymaNWn,-0.5859,0.073,0.749,0.178
stephanyjpeg,2018-03-21 06:15:24+00:00,HAHA SAME https://t.co/V8nTIld2bA,0.5766,0.651,0.349,0.0
stephanyjpeg,2018-03-21 02:35:04+00:00,RT @SimplySierra_92: I been through some shit man. But I be on my shit man.,-0.802,0.0,0.604,0.396
stephanyjpeg,2018-03-20 19:21:17+00:00,Lmao okay so I went to get a new prescription for my glasses and she tells me she’s gonna numb my eye and I almost… https://t.co/TTRk53FkNX,0.5267,0.206,0.709,0.085
stephanyjpeg,2018-03-20 19:06:38+00:00,@blanca_ayee Like yoga??? or :o cause naw I haven’t just yoga sounds interesting lol,0.7987,0.451,0.475,0.074
stephanyjpeg,2018-03-20 18:28:10+00:00,Brooo I need to go to the doctors for my anxiety it’s not even funny I hate being alone or going anywhere alone I’m… https://t.co/PF7sl4IeeX,-0.4781,0.103,0.618,0.279
stephanyjpeg,2018-03-20 17:46:38+00:00,I had a really good workout this morning :3,0.7574,0.565,0.435,0.0
stephanyjpeg,2018-03-20 16:54:23+00:00,So far no reply,-0.3566,0.0,0.548,0.452
stephanyjpeg,2018-03-20 16:54:12+00:00,My older sister is pissed at me but I texted her to see if she’ll let me take maternity pics of her ... Hope she says ya,0.3071,0.126,0.788,0.085
silver120475,2018-03-20 02:14:10+00:00,No one wants to see abused animals forced to perform. Tell these venues not to host Jordan World Circus until it dr… https://t.co/WezTEPPdmY,-0.8176,0.0,0.702,0.298
silver120475,2018-03-20 02:13:05+00:00,"After spending their lives in horrid conditions, hundreds of rabbits killed EVERY HOUR at ‘Orylag’ fur slaughterhou… https://t.co/CaxfWF6Gbr",-0.8402,0.0,0.667,0.333
silver120475,2018-03-20 02:12:49+00:00,Bears don't want to balance on balls! Please join me &amp; @PETA in urging Welde's Bear Show to stop forcing bears to p… https://t.co/rHDXRRepd3,0.3335,0.17,0.709,0.121
silver120475,2018-03-20 02:12:30+00:00,Help coyotes &amp; geese killed for fur and down! Join @PETA and tell @Drake’s @welcomeOVO to cut ties with Canada Goos… https://t.co/Fqb4Hdym8a,-0.4574,0.164,0.604,0.231
silver120475,2018-03-20 02:04:42+00:00,Tell the USDA: Do Your Job to Protect Animals in Labs! https://t.co/UNuX4FlUQC,0.4389,0.208,0.792,0.0
silver120475,2018-03-20 02:04:17+00:00,"10 Ways Meat, Dairy, and Eggs Waste Water and Kill Us https://t.co/QCnFRUS6qW",-0.8176,0.0,0.571,0.429
silver120475,2018-03-20 02:03:07+00:00,Tell venues to require that Garden Bros. Circus perform without animals! https://t.co/sCZcez47SK via @PETA,0.0,0.0,1.0,0.0
silver120475,2018-03-20 02:02:14+00:00,Customers want #vegan options and fast-food restaurants are offering more than ever before. Join @PETA in encouragi… https://t.co/dmUrImbqJA,0.3612,0.179,0.821,0.0
silver120475,2018-03-20 02:01:10+00:00,"Exposé Finds Cows Shocked, Hung to Bleed Out at McDonald's Supplier https://t.co/jWpBclnMx6",-0.3182,0.0,0.827,0.173
silver120475,2018-03-20 01:59:56+00:00,"Rabbits, foxes, &amp; coyotes are tortured &amp; killed for fur 😢 Join @PETA &amp; tell @PendletonWM to ditch cruel fur TODAY: https://t.co/exwlYFpdRL",-0.8934,0.071,0.547,0.383
silver120475,2018-03-20 01:56:39+00:00,"RT @stopyulinforevr: Thank you so much to everyone that donated to our $1 campaign! It's still not too late to donate $1, by clicking the l…",0.4199,0.1,0.9,0.0
silver120475,2018-03-20 01:55:56+00:00,"Shared almost 100,000 times on Facebook, this viral image of a rescued beagle in a spiky, protective vest is teachi… https://t.co/OLrjjqRGlM",0.6369,0.234,0.766,0.0
silver120475,2018-03-20 01:54:05+00:00,C’mon @DukeU! Abusing monkeys in pointless experiments is a disgrace. Please join me in taking action via @PETA to… https://t.co/SZcYuXuqHK,-0.4574,0.173,0.577,0.25
silver120475,2018-03-20 01:40:38+00:00,Urge These Travel Companies to Stop Offering Cruel Elephant Rides TODAY https://t.co/ApiGrPqAnF via @PETA,-0.7184,0.0,0.667,0.333
silver120475,2018-03-20 01:39:31+00:00,"DANGER: Mice, birds, &amp; other animals may be dying on cruel glue traps in airports across the country 😢 When stuck,… https://t.co/qV46laAvGB",-0.8374,0.0,0.705,0.295
silver120475,2018-03-20 01:39:01+00:00,"New Expert Report Details Animal Abuse, Neglect, and Coercion at Shrine Circuses https://t.co/pJd6IHaoLg",-0.802,0.0,0.604,0.396
silver120475,2018-03-20 01:23:25+00:00,The Deadly Iditarod Race Should Be Terminated: Here's Why https://t.co/dxSTbgyoFJ via @PETA,0.0,0.0,1.0,0.0
silver120475,2018-03-20 01:21:18+00:00,Urge Deer Haven Mini Zoo to Retire Suffering Animals to Reputable Sanctuaries Immediately https://t.co/VVHYPk82bs,-0.4767,0.0,0.807,0.193
silver120475,2018-03-20 01:20:32+00:00,Eyewitness Report: Unimaginable Misery in Mexican Slaughterhouses https://t.co/gKzBYiFjUN,-0.5719,0.0,0.654,0.346
silver120475,2018-03-20 01:18:50+00:00,"Thanks to Activist Pressure, Stardust Circus Drops Elephant Acts https://t.co/p6UWNWPoYz",0.1779,0.221,0.611,0.168
DamasHerve,2018-03-20 19:06:05+00:00,@MiamiNewTimes @grassrootsmds,0.0,0.0,1.0,0.0
DamasHerve,2018-03-20 19:05:51+00:00,"RT @MiamiNewTimes: .@DamasHerve is not only a knowledgable physician, but also someone who has personally benefitted from #marijuana. #MMJ…",0.5499,0.173,0.827,0.0
DamasHerve,2018-03-20 01:54:05+00:00,"RT @grassrootsmds: Our 25mg CBD Soft Gels! 💜
Come by 400 NW 26th Street and pick up yours today! 
DM your order and we will ship to your ho…",0.0,0.0,1.0,0.0
DamasHerve,2018-03-17 13:53:06+00:00,"RT @espn: If Colin Kaepernick gets the call, he'll be ready. https://t.co/lhlijqFGwW",0.3612,0.185,0.815,0.0
DamasHerve,2018-03-14 04:26:06+00:00,RT @TheRealMikeEpps: NO BOND‼️ https://t.co/QrCySpHVjh,-0.4466,0.0,0.577,0.423
DamasHerve,2018-03-14 03:31:53+00:00,Three generations of #quepsiphi #RQQ #omegapsiphi w/ @marcusdamas &amp; “babymuscles” Apollo… https://t.co/p66Ztw4fIb,0.0,0.0,1.0,0.0
DamasHerve,2018-03-13 01:07:59+00:00,"RT @keithboykin: Congressional Republicans conducted 8 separate committee investigations into Benghazi over the course of 4 years, but when…",0.0,0.0,1.0,0.0
DamasHerve,2018-03-10 13:33:13+00:00,RT @Herbworthy: How does #CBD work? -  https://t.co/djuzE7YYOI #Marijuana #MedicalMarijuana #Cannabis https://t.co/sjS1aLObS0,0.0,0.0,1.0,0.0
DamasHerve,2018-03-09 05:06:30+00:00,"RT @candidnewspaper: check out the story on @damasherve, a former NFL player turned physician and cannabis lover https://t.co/3JlLbl9wI8 #C…",0.5859,0.183,0.817,0.0
DamasHerve,2018-03-05 22:05:56+00:00,RT @grassrootsmds: New studies show that legal cannabis access reduces opioid abuse https://t.co/KOrOTzRMTc ❌💊 ❌,-0.5719,0.085,0.678,0.237
DamasHerve,2018-03-04 14:36:40+00:00,"RT @grassrootsmds: Rusty Russell, former Philadelphia Eagle, came to our doctor @DamasHerve with a VERY painful second ankle replacement. H…",-0.6028,0.0,0.821,0.179
DamasHerve,2018-03-04 00:49:39+00:00,RT @grassrootsmds: Come join us in an educational seminar about medical cannabis in Florida! Our very own Dr. Damas will provide informatio…,0.3595,0.106,0.894,0.0
DamasHerve,2018-02-28 00:56:37+00:00,RT @grassrootsmds: https://t.co/H0ilVE0X55,0.0,0.0,1.0,0.0
DamasHerve,2018-02-27 03:43:38+00:00,@mjdotc @Athletes4CARE @grassrootsmds @UncleCliffySC @mwash52 @KyleTurley @WallyWilliams63 @cheddahcheese7… https://t.co/rskGd2yKkV,0.0,0.0,1.0,0.0
DamasHerve,2018-02-27 03:39:12+00:00,"RT @grassrootsmds: https://t.co/NSMDBCMqvM
Our first educational seminar will be at The LAB Miami, March 5th at 7pm. If you would like to k…",0.3612,0.102,0.898,0.0
DamasHerve,2018-02-24 21:06:37+00:00,Did something nice for a stranger and they sent over this wonderful #thankyou 😊 shout out to… https://t.co/yvIzBzfkZB,0.8006,0.339,0.661,0.0
DamasHerve,2018-02-24 20:59:01+00:00,"#Repost grassrootsmedicine with get_repost
・・・
Dr. Damas @damasherve is the Key Note opening… https://t.co/7Fz970xj2V",0.0,0.0,1.0,0.0
DamasHerve,2018-02-24 16:52:36+00:00,RT @grassrootsmds: Our own Dr. Damas and Butch Rolle! #exnfl #BuffaloBills Enjoyed our CBD lotion and it helped ease Mr. Rolles pain! He ev…,0.4738,0.208,0.684,0.108
DamasHerve,2018-02-22 00:15:36+00:00,#dextermanley #charlesmann micheal stonebreaker #bojackson #tombrady? 🤷🏿‍♂️ 👎🏿😂 https://t.co/TMHcmn85v4,0.0,0.0,1.0,0.0
DamasHerve,2018-02-21 23:16:52+00:00,@UncleCliffySC @Athletes4CARE @NFL @Rickthelaureate @boowilliams82 @autumnsjs90 @toddherremans @MrEugeneMonroe… https://t.co/FxHm7nU0MB,0.0,0.0,1.0,0.0
ganesh9638,2018-03-21 15:50:40+00:00,"RT @kajolicGisel: Today is frather’s day in my country (Spain)🎉🎈, so I would like to congratulate @ajaydevgn ! For be a brilliant father, h…",0.877,0.359,0.641,0.0
ganesh9638,2018-03-21 15:49:39+00:00,"RT @MarionSpekker: Good morning : ))
Twitterworld ✨💛✨ https://t.co/QsFroKRxmv",0.4404,0.293,0.707,0.0
ganesh9638,2018-03-21 15:49:26+00:00,@Aishwarya12199 @TUSHARKHARE14 ओह नो,0.0,0.0,1.0,0.0
ganesh9638,2018-03-21 15:49:17+00:00,RT @Aishwarya12199: तीन वर्ष प्रयत्न करुनही मला सायकल शिकता आली नाही #करायचंराहुनचगेलं,0.0,0.0,1.0,0.0
ganesh9638,2018-03-21 15:48:24+00:00,RT @Ams_NavThar: @rautarchanared1 @_Meowww7 लहान बाळाचं मनावर नाही घ्यायचं आपण 😀😀😀😁,0.0,0.0,1.0,0.0
ganesh9638,2018-03-21 15:47:28+00:00,"RT @AjayKal01003893: Bollywood No 1 Couple 👌👌
@ajaydevgn &amp; @KajolAtUN 
Love u Both of u 😘😘😍
#Raid Outstanding Movie 
@TeamAjayDevgn https:/…",0.7906,0.323,0.591,0.087
ganesh9638,2018-03-21 15:47:15+00:00,RT @Akkhaykumar: Yahi Hai wo Ladka jo shadi se pehle meri biwi ko le bhaga tha. Mere fans ye mard hai. Maine to Kisi Aur ki Amanat se Shadi…,0.0,0.0,1.0,0.0
ganesh9638,2018-03-21 15:47:08+00:00,"RT @NirmalS78880800: Very Good @RaidTheFilm Movie Watch All You🌻😘☺️

@ajaydevgn  @Ileana_Official https://t.co/Yb45DLlZks",0.4927,0.225,0.775,0.0
ganesh9638,2018-03-21 15:42:35+00:00,RT @writers_gem: And a real appreciation for EDITOR OF RAID movie @ajaydevgn  @rajkumar_rkg  bcoz  thriller should always be around 2 hrs l…,0.5719,0.207,0.793,0.0
ganesh9638,2018-03-21 15:42:15+00:00,RT @mnsadhikrut: रेल्वे ॲप्रेंटिसच्या प्रशिक्षणार्थिंच्या विविध मागण्यांसाठी मनसे नेत्यांच्या शिष्टमंडळाने रेल्वेमंत्र्यांची भेट घेतली. चर्…,0.0,0.0,1.0,0.0
ganesh9638,2018-03-21 15:42:05+00:00,"RT @WaheedA06560882: #OneWordReview is not possible 
#Raid: SUPERB,
Outstanding, 
Mind-blowing, 
Awesome
Fantastic
Rating:- ⭐️⭐️⭐️⭐️⭐️
This…",0.8344,0.441,0.415,0.145
ganesh9638,2018-03-21 15:41:46+00:00,"RT @rautarchanared1: कॉल आल्यावर तुम्ही जर जास्तवेळ मोबाईलकडं बघत बसला, तर ....

उचलल्यावर नक्कीच तुम्ही जास्त खोटं बोलणार आहात

😀😀😀😀😀😀😀

#…",0.0,0.0,1.0,0.0
ganesh9638,2018-03-21 15:41:40+00:00,RT @joshisuresh285: सोबतच्या पायऱ्याच्या फोटोकडे एक टक १५ सेकंद पहा ! आपोआप चित्रात बदल दिसेल १५/१५ सेकंदानी. विशेष म्हणजे ही GIF नव्हे. ए…,0.0,0.0,1.0,0.0
