Account,Date,Tweet Text,Compound,Positive,Neutral,Negative
hydratemedical,2018-03-15 12:35:07+00:00,So ready for #spring in #NorthCarolina. #Charlotte #CLT #Fitness #Relaxation #Mountains #Vacation #Asheville… https://t.co/rboPzzgTRu,0.4201,0.177,0.823,0.0
hydratemedical,2018-03-14 12:35:07+00:00,We're ready in #Charlotte. Play and party. #MarchMadness #NCAAPlayoffs #CLT #QueenCity #BuzzCity #IVHydration https://t.co/PfMFFepMYd,0.765,0.409,0.591,0.0
hydratemedical,2018-03-13 12:35:07+00:00,"Which comes first, the #mind or the #body? We help both. https://t.co/W6wjIAMB2l  #Charlotte #LakeNorman… https://t.co/7oswIDD0va",0.4019,0.162,0.838,0.0
hydratemedical,2018-03-12 12:40:09+00:00,Be all #Irish this Saturday in #Uptown #Charlotte for the #StPatricksDay #Parade. https://t.co/3h1RqdZzUi https://t.co/iDu5P9i9lV,0.0,0.0,1.0,0.0
hydratemedical,2018-03-11 13:25:03+00:00,"""Start where you are. Use what you have. Do what you can."" - Tennis great Arthur Ashe. #Sunday #Weekend #Charlotte… https://t.co/W1qH97tYN7",0.6249,0.177,0.823,0.0
hydratemedical,2018-03-10 13:35:05+00:00,"#Athlete, #Competitor, #Jock, #Professional, #Player. If that's you, you need us. https://t.co/FPiHca6e1f… https://t.co/vynXoTAex2",0.0,0.0,1.0,0.0
hydratemedical,2018-03-09 13:05:07+00:00,"If your #Friday morning #workout moves you to laugh, let it rip! #Fitness #Charlotte #IVHydration https://t.co/INQ87Z9m9K",0.5983,0.206,0.794,0.0
hydratemedical,2018-03-08 16:40:09+00:00,"Happy #InternationalWomensDay! Thank you to all of the #women who touch lives across #Charlotte, #NorthCarolina and… https://t.co/aFosueyd9d",0.7574,0.302,0.698,0.0
hydratemedical,2018-03-08 13:20:07+00:00,"Somebody at Hydrate is having a #birthday soon, but you will get all the gifts. Stay tuned. #Charlotte #Fitness… https://t.co/S5GwZkaF3o",0.0,0.0,1.0,0.0
Mrsnaranjo87,2018-03-22 23:22:49+00:00,💙💙 #myboys #myworld #littlestloves #boymom #momlife #handsome #sweet… https://t.co/th0IjXp9NO,0.0,0.0,1.0,0.0
Mrsnaranjo87,2018-03-22 22:21:37+00:00,"Yummy dinner😋👌🏻

#dinner #zucchinispaghetti #leangroundturkey… https://t.co/mkNHLlrmB0",0.5267,0.405,0.595,0.0
Mrsnaranjo87,2018-03-22 14:51:54+00:00,"Whispering Pines Walk-a-Thon this morning☀️ 
#WPE #walkathon #walk… https://t.co/IabgWNfHp6",0.0,0.0,1.0,0.0
Mrsnaranjo87,2018-03-21 22:02:50+00:00,I tried both the #BirthdayCake  and the #CinnamonRoll #proteinbar… https://t.co/fmc3i5gtMu,0.0,0.0,1.0,0.0
Mrsnaranjo87,2018-03-21 21:59:37+00:00,Tristan painted eggs yesterday!😊🥚🎨 #coloredeggs #eastercraft #easter… https://t.co/MEDAiAHWfh,0.0,0.0,1.0,0.0
Mrsnaranjo87,2018-03-20 16:07:04+00:00,Snack. Roasted Garlic hummus and Pretzel Crisps😋👌🏻 #portioncontrol… https://t.co/dsNu41GkHg,0.0,0.0,1.0,0.0
Mrsnaranjo87,2018-03-20 13:36:14+00:00,Got in some #cardio. Now enjoying my yummy #shake and I’m wearing… https://t.co/d9VOWOv5GK,0.7783,0.382,0.618,0.0
Mrsnaranjo87,2018-03-19 16:06:48+00:00,Just got these in the mail! I’m so excited to taste them! You can’t… https://t.co/SjLzxlCKI3,0.5719,0.209,0.791,0.0
Mrsnaranjo87,2018-03-17 21:26:46+00:00,Happy birthday Eloise and Maddie! The boys had a blast!🎉 #gymboree… https://t.co/6CdYVLJ6nc,0.6467,0.3,0.7,0.0
Mrsnaranjo87,2018-03-17 21:24:08+00:00,Happy St. Patrick’s Day all! Stay safe and have fun!☘️💚… https://t.co/CAKBmjo4EI,0.8011,0.444,0.556,0.0
Mrsnaranjo87,2018-03-17 15:03:46+00:00,Career day and the cute treat Adams teacher made for #StPatricksDay… https://t.co/RAKDKEVamL,0.6908,0.363,0.637,0.0
Mrsnaranjo87,2018-03-17 15:01:26+00:00,Absolutely amazing promo going on for the 17th and 18th from Le-Vel… https://t.co/d1dzgNnhip,0.624,0.254,0.746,0.0
Mrsnaranjo87,2018-03-15 13:46:43+00:00,😊✨ #selfie #snapchatfilter #snapchat #snapchatfun #smile #sparkle… https://t.co/1TU0LplH2s,0.0,0.0,1.0,0.0
Mrsnaranjo87,2018-03-15 13:44:54+00:00,Adam with his Donkey project😊 #schoolproject #donkey #diorama… https://t.co/kJl7tx04ND,0.0,0.0,1.0,0.0
Mrsnaranjo87,2018-03-14 12:44:15+00:00,Goodmorning! I’ve had to skip doing my morning workout for the past… https://t.co/EU2gV84Lc8,0.0,0.0,1.0,0.0
Mrsnaranjo87,2018-03-11 15:49:58+00:00,"Yes!! I even need to remind myself of this, especially on days I’m… https://t.co/lwPoJrHLgm",0.508,0.215,0.785,0.0
Mrsnaranjo87,2018-03-10 23:22:18+00:00,"My husband with his PE teachers from Dunbar elementary😊
 #WPE #50WPE… https://t.co/bma3seoS9E",0.0,0.0,1.0,0.0
Mrsnaranjo87,2018-03-10 23:21:35+00:00,Happy 50th birthday Whispering Pines!🦎💚 #WEP #50WPE… https://t.co/gZnzNZkpwi,0.6114,0.363,0.637,0.0
Mrsnaranjo87,2018-03-09 15:17:47+00:00,Creamy strawberry #Thrive shake for today😊🍓❤️ #selfie… https://t.co/36dl8vr4ym,-0.1779,0.0,0.805,0.195
Mrsnaranjo87,2018-03-09 15:15:46+00:00,"FLASH SALE FRIDAY!

We are clearing out all #SALE items! Grab them… https://t.co/gvoJ4hj6rw",0.0,0.0,1.0,0.0
jodyboots,2018-03-23 18:18:31+00:00,Welcome #Spring 🦆#firstdayofspring #SpringEquinox #springishere #deer 🦌#ducks #wildlife #wildforspring… https://t.co/8NLMOcEgq7,0.4588,0.25,0.75,0.0
jodyboots,2018-03-23 12:57:22+00:00,RT @NFL: .@JManziel2's best throws from @USDFootball Pro Day. 🏈 https://t.co/LnR5wwvc9B,0.6369,0.318,0.682,0.0
jodyboots,2018-03-23 01:14:30+00:00,#EliteEight #LU @RamblersMBB #Underdogs #Loyola #OnwardLU #NoFinishLine https://t.co/FdCYMjNHOQ,0.0,0.0,1.0,0.0
jodyboots,2018-03-23 00:22:16+00:00,#Believe #LU @RamblersMBB #Ramblers #Chicago https://t.co/dTOogvkkNC,0.0,0.0,1.0,0.0
jodyboots,2018-03-22 13:05:07+00:00,That’s my #fitnessgirl Cat! #gogirl #Fieldhocky #Hawkeyes #FitnessMotivation #FitnessModel #fitnessbody… https://t.co/hU11yqugDN,0.0,0.0,1.0,0.0
jodyboots,2018-03-21 14:19:18+00:00,RT @USDFootball: Penultimate practice. Not a bad way to spend the 1st day of spring in #AmericasFinestCity https://t.co/7di4A9VOzN,-0.5423,0.0,0.821,0.179
jodyboots,2018-03-20 11:15:31+00:00,@MaryFRolfes Thanks for the retweet!🏀,0.4926,0.444,0.556,0.0
jodyboots,2018-03-19 21:39:41+00:00,@jcirame97,0.0,0.0,1.0,0.0
jodyboots,2018-03-19 21:27:02+00:00,Great #SpringGame for #2Son #ilovemyboys #football #Champions 🏈 #MondayMotivation https://t.co/UG78sr4ggN,0.6249,0.339,0.661,0.0
jodyboots,2018-03-19 21:24:11+00:00,It’s #SpringBreak and #SpringTraining when #1Son - who’s the #HeadCoach -shows up at #HomeSweetHome ready for… https://t.co/3SIdD3RQXc,0.3612,0.143,0.857,0.0
jodyboots,2018-03-19 00:40:36+00:00,@arichduvet Thank you so much for the retweet!,0.4199,0.285,0.715,0.0
jodyboots,2018-03-19 00:35:12+00:00,🏹🎯 Got a new #hobby #archery #Archer #lovewhatyoudo #SundayFunday #MindfulMarch #sports #MockingJay #games https://t.co/KLuJE1AlNj,0.0,0.0,1.0,0.0
jodyboots,2018-03-18 17:01:56+00:00,@marshawright Sweet for the retweet - per usual Ms Marsha!!😘,0.555,0.309,0.691,0.0
jodyboots,2018-03-18 16:21:27+00:00,"🧘🏽‍♀️“Look deep into nature, and then you will understand everything better.”♓️ #Einstein #mindfulness… https://t.co/6Xq3N3kGah",0.0,0.0,1.0,0.0
jodyboots,2018-03-17 23:21:30+00:00,Keep #believing #LU #Chicago #Ramblers #MarchMaddness #AmericanHoops #basketball #NCAATourney #HappyStPatricksDay… https://t.co/fDyC4Vfkz7,0.0,0.0,1.0,0.0
jodyboots,2018-03-16 18:45:01+00:00,When you’ve got the #gym all to #yourself @emadura23 #SpringBreak #FridayFeeling #FridayFunday #fitnessmotivation… https://t.co/at3sTSvVK5,0.0,0.0,1.0,0.0
jodyboots,2018-03-15 23:33:03+00:00,@ShinobiNinja 😂😜🤣,0.0,0.0,1.0,0.0
jodyboots,2018-03-15 22:51:53+00:00,Yesssss!!!!! 🤪🏀#MarchMadness #almamater https://t.co/YmsK9BtQ7Y,0.0,0.0,1.0,0.0
jodyboots,2018-03-15 19:50:17+00:00,#MarchMadness #Chi # https://t.co/5A94HOE7YI,0.0,0.0,1.0,0.0
jodyboots,2018-03-15 19:27:24+00:00,Never know who you’ll meet at #WORK #LoveWhatYouDo #wildside #wildlife #Thursdaythoughts #Fillipinolizard #exotic 🦎… https://t.co/DNHhE38bfJ,0.0,0.0,1.0,0.0
CocoLexDrink,2018-03-23 09:50:01+00:00,"Have you  try to refresh your self with Cocolex Sparkling Coconut Water? 
•
•
•
•
•
#coconut #coconutwater… https://t.co/046yIjFyZG",0.296,0.136,0.864,0.0
CocoLexDrink,2018-03-20 09:50:04+00:00,"Being healthy not an easy task...  
•
•
•
•
•
#healthyfood #cleaneating #healthychoices #healthyeating #nutrition… https://t.co/ttPxz9upgv",0.0757,0.179,0.662,0.159
CocoLexDrink,2018-03-14 01:14:01+00:00,Can eating healthy help to cope with stress? We didn't know the answer and we checked this nice article and you sho… https://t.co/AfEBneGaWE,0.705,0.284,0.624,0.092
CocoLexDrink,2018-03-13 13:32:07+00:00,"Even if, you don't have any super hero powers, COCOLEX will be still with you! Because we know that the real power… https://t.co/SaANj5XWhh",0.1891,0.139,0.749,0.112
CocoLexDrink,2018-03-12 13:32:08+00:00,Do you like strawberries??? then these Popsicles are the perfect match for you! you don't even need to swipe right 😂 https://t.co/84ZrKXKJoy,0.7925,0.27,0.73,0.0
CocoLexDrink,2018-03-12 09:50:01+00:00,"Don't let anything stand between you and your goals! 
•
•
•
•
•
#inspire #motivate #success #dedication… https://t.co/dfxuyizWXJ",0.0,0.0,1.0,0.0
CocoLexDrink,2018-03-12 07:42:24+00:00,@fitpassindia We are going for A 💪,0.0,0.0,1.0,0.0
CocoLexDrink,2018-03-09 09:50:01+00:00,"COCOLEX is with you when you need the most! 
•
•
•
•
•
#strength #power #sports #strong #speed #muscle #fitgirl… https://t.co/jSXw58jtFO",0.0,0.0,1.0,0.0
CocoLexDrink,2018-03-08 09:50:02+00:00,"'Don’t let anyone tell you you’re weak because you’re a woman.’ – Mary Kom
 As COCOLEX we wish you all Happy Women'… https://t.co/awcSfnbfjW",0.5423,0.234,0.659,0.106
CocoLexDrink,2018-03-08 01:14:04+00:00,We know many men and women wonder how to have the perfect skin? Here is your answer or at least a nice tip!… https://t.co/4TkMPd3SGK,0.7777,0.244,0.756,0.0
CocoLexDrink,2018-03-07 13:32:01+00:00,We think this is definitely the quote of the day! #FeelCocolex https://t.co/D9GsNkfuaO,0.4574,0.214,0.786,0.0
CocoLexDrink,2018-03-07 09:50:05+00:00,"You know, when you are too much into organic. #Organic #Organiclife #RedCocolex https://t.co/Pgtv9TRLp3",0.0,0.0,1.0,0.0
CocoLexDrink,2018-03-03 03:36:32+00:00,COCOLEX Coconut water is with you when you need the energy!  #GreenCocolex #FeelCocolex #Energy #sports  #fitness https://t.co/21U5EnVBbT,0.3382,0.13,0.87,0.0
CocoLexDrink,2018-03-03 01:14:01+00:00,It is your life! Live it! #BlueCocolex #Inspiration https://t.co/nHzwREAYQa,0.0,0.0,1.0,0.0
CocoLexDrink,2018-03-02 13:32:02+00:00,"Only if you have iphone, you would know #RedCocolex #fun #iphone https://t.co/ip8oWWs992",0.0,0.0,1.0,0.0
CocoLexDrink,2018-03-02 09:50:01+00:00,All you need is on this account! Follow us! #Fun #Inspiration #Energy #FeelCocolex https://t.co/a260E5A5A0,0.0,0.0,1.0,0.0
CocoLexDrink,2018-03-02 01:14:03+00:00,Delicious!!!!! Let this post cheer all the hungry ones sitting on the desk! #Cocolexrecipe https://t.co/MdlLjMLCRt,0.6671,0.242,0.758,0.0
CocoLexDrink,2018-03-01 13:32:00+00:00,Quote of the day for us! What do you think? #FeelCcocolex #quotesoftheday https://t.co/c4EuPGBzgj,0.0,0.0,1.0,0.0
CocoLexDrink,2018-03-01 09:50:11+00:00,Are you an avocado lover then this will be good read for you! #CocolexHealth #avocado https://t.co/YPqrLTPQbK,0.7901,0.333,0.667,0.0
CocoLexDrink,2018-02-27 01:14:00+00:00,Quote of the day for us! #quotesoftheday  #CocolexHealth https://t.co/pJHjwPGhxh,0.0,0.0,1.0,0.0
carlydbar,2018-03-23 18:22:28+00:00,"RT @norm: Man, dogs are so good.",0.5777,0.384,0.616,0.0
carlydbar,2018-03-23 18:22:16+00:00,"Grind now, coast later. 😎💪🏼 @achievement #gymtime",0.0,0.0,1.0,0.0
carlydbar,2018-03-22 14:11:17+00:00,Getting up early for the gym is always so dang hard. #imhere #imadeit @achievement,-0.1725,0.0,0.886,0.114
carlydbar,2018-03-22 01:16:47+00:00,Started watching Dimension 404 and had about a heart attack when I finally realized @HamillHimself was the narrator… https://t.co/JTvD7hs7AZ,-0.4767,0.0,0.838,0.162
carlydbar,2018-03-20 13:25:57+00:00,Happy first day of spring! #gymtime #goodmorning @achievement,0.6114,0.363,0.637,0.0
carlydbar,2018-03-20 13:25:14+00:00,RT @dog_feelings: sometimes. when i’m outside. performing my obligatory yard shenanigans. the human will call me. but i pretend not to hear…,-0.1531,0.0,0.926,0.074
carlydbar,2018-03-19 13:28:08+00:00,"RT @PoemsPorn: simple advice: if you don’t like something, change it",0.3612,0.2,0.8,0.0
carlydbar,2018-03-19 13:26:03+00:00,RT @irritatedteach: Fucking Mondays Man....,0.0,0.0,1.0,0.0
carlydbar,2018-03-19 13:25:47+00:00,RT @irritatedteach: I just sat in my parked car for a full seven songs watching a plastic bag struggle on a naked tree branch.,-0.3182,0.0,0.892,0.108
carlydbar,2018-03-19 13:25:19+00:00,I have no idea how anyone has successfully run with a hood on. I’ve tried! Used guy’s sweatshirt too. Maybe I have… https://t.co/wJou0AUz6g,0.3164,0.147,0.76,0.093
carlydbar,2018-03-16 20:24:18+00:00,Hitting new fitness levels... 💪🏼#getitgirl @achievement https://t.co/XVUa5bniwG,0.2732,0.259,0.741,0.0
carlydbar,2018-03-16 17:23:50+00:00,"RT @kenzireneee: a message to my haters:

brick wall waterfall girl you think you got it all ya dont I do SO BOOM with that attitude peace…",-0.4939,0.0,0.882,0.118
carlydbar,2018-03-16 17:23:23+00:00,RT @brianluebben: Why do I reference spongebob in my adult life more than I did when I was a child,0.0,0.0,1.0,0.0
carlydbar,2018-03-15 17:05:03+00:00,Took a self-care day and didn’t go into work. First place I went when I woke up this morning was the gym... 😂 #addicted @achievement,0.0,0.0,1.0,0.0
carlydbar,2018-03-13 14:12:15+00:00,RT @abblucia: ‘Saying abortion is only okay in instances of rape is saying a woman needs to be violated in order to have control over her o…,-0.802,0.058,0.697,0.245
carlydbar,2018-03-12 13:01:33+00:00,"RT @PoemsPorn: I will always 
be proud 
of the things 
I was afraid of 
but went ahead 
and did it anyway",0.2617,0.102,0.898,0.0
carlydbar,2018-03-10 01:53:11+00:00,"RT @PoemsPorn: the time you spent
investing in yourself
is never wasted",0.3875,0.193,0.807,0.0
carlydbar,2018-03-10 01:48:26+00:00,"RT @Mariners: Exactly three weeks from right now—the first pitch of 2018. 

#MarinersOpener https://t.co/11E69v5mnO",0.0,0.0,1.0,0.0
carlydbar,2018-03-09 02:59:45+00:00,"RT @sarosaliann: ""I am a goddess, a glorious female warrior; hear my womanly roar.""
- Leslie Knope

#NationalWomensDay",0.6369,0.231,0.769,0.0
BC_NYF,2018-03-20 13:52:15+00:00,RT @BeckiMorris: There's lots of inspirational young people across the UK and @BritishCycling are looking for new enthusiastic members of t…,0.7579,0.255,0.745,0.0
BC_NYF,2018-01-26 20:42:37+00:00,NYF is over for 2017-18 but look out for your Youth Reps at conference! #youngvolunteers #cycling #cayv #nyf #thankyou,0.0,0.0,1.0,0.0
BC_NYF,2017-07-02 11:53:51+00:00,Project work in progress at the first National Youth Forum meeting in Manchester this weekend! #youngvolunteers… https://t.co/vWY1pWyxXn,0.4753,0.162,0.838,0.0
BC_NYF,2017-02-25 18:29:50+00:00,"The Go Ride Conferences are occuring all round the country, here's a report from Josie who has been presenting there https://t.co/1kVZqw4z5b",0.0,0.0,1.0,0.0
BC_NYF,2017-01-28 13:33:56+00:00,Enjoying a quick break from all the hard work by watching the amazing riders at the #TrackChamps https://t.co/vcbFNscmT1,0.7783,0.319,0.619,0.062
BC_NYF,2017-01-28 13:21:54+00:00,BC's National Youth Forum would love 'Eye of the Tiger' by Survivor #TrackChamps,0.7717,0.379,0.621,0.0
BC_NYF,2017-01-28 12:49:07+00:00,Awesome to see Young BC riders doing so well! https://t.co/ww4octLeQ0,0.7983,0.471,0.529,0.0
BC_NYF,2017-01-28 12:47:34+00:00,Great to be back in the newly branded national cycling centre for the first NYF meeting of the year… https://t.co/2izEJ0LLS4,0.6249,0.177,0.823,0.0
BC_NYF,2017-01-28 12:46:58+00:00,It's cool to be back in the newly branded national cycling centre for the first NYF meeting of the year… https://t.co/rUGaWzOrHD,0.3182,0.103,0.897,0.0
BC_NYF,2017-01-28 12:42:50+00:00,RT @Rebecca971216: Hard at work with the @BC_NYF https://t.co/rFSmqY0MY5,-0.1027,0.0,0.851,0.149
BC_NYF,2016-09-04 14:14:20+00:00,"RT @_SchoolGames: #2016SG would not happen without the team in purple. Volunteers, we give you #GOLD! 🏅🙌🏅#GamesFace https://t.co/MRz7L5m4Nw",0.0,0.0,1.0,0.0
BC_NYF,2016-08-19 12:54:47+00:00,@SGVolunteering Great seeing our projects coming together #YouthVolunteering #insidepedalup https://t.co/ddjt76nGXT,0.6249,0.313,0.687,0.0
BC_NYF,2016-08-19 06:50:03+00:00,"Manchester is loving the cycling, what are you doing to celebrate the olympics?:) https://t.co/wLkCxCilYq",0.8225,0.388,0.612,0.0
BC_NYF,2016-06-11 21:21:37+00:00,@BritishCycling We're so excited to have Megan joining us for this years National Youth Forum she'll be a great asset to the team :),0.9138,0.401,0.599,0.0
BC_NYF,2016-06-11 21:17:11+00:00,"RT @BritishCycling: Meet Megan, a Young Volunteer who helped out at the UCI Track Cycling World Championships - #volunteersweek https://t.c…",0.4939,0.158,0.842,0.0
BC_NYF,2016-06-06 16:15:26+00:00,Log on to twitter tomorrow to take part in a volunteering Q&amp;A with the Youth Sport Trust! https://t.co/cBUSuhykpn,0.5562,0.183,0.817,0.0
BC_NYF,2016-02-28 09:31:04+00:00,We're all set up and ready to go here at the @N_CyclingCentre in Manchester for the Go-Ride Conference! https://t.co/LzssPYQd53,0.4199,0.134,0.866,0.0
BC_NYF,2016-02-27 08:26:01+00:00,"The Go-Ride Conferences kick off in Durham today! NYF reps Tilly &amp; Katy are in action so if you're there, say hi! https://t.co/QXiyBI0ihr",0.0,0.0,1.0,0.0
BC_NYF,2016-01-30 12:27:04+00:00,Today's the final National Youth Forum meeting of the 2015/16 cycle. Some really in-depth discussions going on... https://t.co/V1CY0VDHUw,0.0,0.0,1.0,0.0
BC_NYF,2015-12-21 15:09:03+00:00,Some great work has gone on in the @BritishCycling NGB sessions this weekend at the @YouthSportTrust #TalentCamp https://t.co/OtWMVHbMRv,0.6249,0.194,0.806,0.0
gooutsidegirl,2018-03-23 10:31:45+00:00,"“My morning run is the in-between space of yeserdays forgotten problems &amp; todays beautiful possibilities”
I absolut… https://t.co/A4ewnqGtiC",0.0772,0.173,0.622,0.204
gooutsidegirl,2018-03-22 11:22:12+00:00,"“Few experiences are more satisfying than becoming someone we always imagined we could be.” ~ Gina Greenlee 
I met… https://t.co/HF7dI3Ni0w",0.5095,0.162,0.838,0.0
gooutsidegirl,2018-03-21 11:04:10+00:00,"""Optimism is the faith that leads to achievement. Nothing can be done without hope and confidence."" ~ Helen Keller… https://t.co/EteeVDt1E1",0.5986,0.255,0.648,0.097
gooutsidegirl,2018-03-20 11:26:48+00:00,"""Everything you ever wanted to know about yourself you can learn in 26.2 miles."" - Lori Culnane… https://t.co/ZBM5Mjidsp",0.0,0.0,1.0,0.0
gooutsidegirl,2018-03-19 11:31:04+00:00,"This is without a doubt my hardest earned medal yet!! Don’t be surprised if you see me wearing for weeks, maybe mon… https://t.co/YhGNtgcI87",0.7713,0.288,0.712,0.0
gooutsidegirl,2018-03-18 23:31:51+00:00,I did this full on crazy thing today... I showed up and did the hard thing... My first marathon!!! What an incredib… https://t.co/HCLWhNx5e6,-0.5684,0.0,0.803,0.197
gooutsidegirl,2018-03-18 01:42:43+00:00,"My #flatrunner is ready for her first marathon @avlmarathon 
I’m a mix of nerves and excitement in anticipation of… https://t.co/gVR6ORRJwc",0.6908,0.302,0.638,0.06
gooutsidegirl,2018-03-17 21:04:58+00:00,Thank God for @fleetfeetasheville 🙌🏼 I will have all the electrolytes I need tomorrow!!! #foundnuun #nuunlove… https://t.co/kMgU9b8CAO,0.6679,0.296,0.704,0.0
gooutsidegirl,2018-03-17 00:37:44+00:00,"Such an awesome evening listening to the inspiring story of @themirnavator “A Beautiful Work In Progress” 
I am... https://t.co/tz9tzTnLF8",0.8957,0.419,0.581,0.0
gooutsidegirl,2018-03-16 16:37:45+00:00,"Last easy taper run before my first marathon at the @avlmarathon on Sunday!! It felt great, I feel ready!! It’s gon… https://t.co/fdk2LAuThV",0.8926,0.372,0.628,0.0
gooutsidegirl,2018-03-16 01:44:07+00:00,"Fat Girl Running, Nat Geo Adventurer of Year to run at Asheville Half Marathon at Biltmore https://t.co/QsfRXutUsQ",0.296,0.121,0.879,0.0
gooutsidegirl,2018-03-15 22:45:58+00:00,When you are stocking up for your marathon on Sunday and the ONLY place in town that carries @nuunhydration is out… https://t.co/Rs7oCtbmuP,0.0,0.0,1.0,0.0
gooutsidegirl,2018-03-14 09:47:10+00:00,Why I run https://t.co/Cbqc13CPYb on @bloglovin,0.0,0.0,1.0,0.0
gooutsidegirl,2018-03-14 09:01:08+00:00,Why I run https://t.co/6co2F6kNWd,0.0,0.0,1.0,0.0
gooutsidegirl,2018-03-14 09:01:06+00:00,Here is the latest: Why I run https://t.co/c6gHk9PWHe,0.0,0.0,1.0,0.0
gooutsidegirl,2018-03-13 10:27:04+00:00,The Taper... I don’t think I’m gonna be good at this... I set out for a short modest paced run and just couldn’t di… https://t.co/t0PQxMae6Y,0.4404,0.121,0.879,0.0
gooutsidegirl,2018-03-12 11:25:13+00:00,When the universe speaks ~ My First Marathon ~Training update and wrap up https://t.co/rnBaKES2D1 on @bloglovin,0.0,0.0,1.0,0.0
gooutsidegirl,2018-03-12 10:00:50+00:00,When the universe speaks ~ My First Marathon ~Training update and wrap up https://t.co/YmHKeG7QyP,0.0,0.0,1.0,0.0
gooutsidegirl,2018-03-12 10:00:40+00:00,Here is the latest: When the universe speaks ~ My First Marathon ~Training update and wrap up https://t.co/PmicHn4CYF,0.0,0.0,1.0,0.0
gooutsidegirl,2018-03-11 04:50:22+00:00,"#Repost @morgantonserviceleague with @get_repost
・・・
And that’s a wrap!!! Another amazing year of Prom Project is i… https://t.co/UZQoTDX7le",0.6884,0.226,0.774,0.0
runningman_007,2018-03-23 10:16:49+00:00,The pool was serene and rejuvenating this a.m.! Worship and praise… https://t.co/kF8jY5NidB,0.6696,0.355,0.645,0.0
runningman_007,2018-03-23 10:04:44+00:00,The pool was serene and rejuvenating this a.m.! Worship and praise was had this a.m.! Have a terrific weekend!… https://t.co/dCs6cZlhWg,0.9149,0.46,0.54,0.0
runningman_007,2018-03-23 03:17:32+00:00,@_JennEm_ 👍🏾👍🏾👍🏾,0.0,0.0,1.0,0.0
runningman_007,2018-03-22 22:01:27+00:00,@_JennEm_ 👂🏾👂🏾👂🏾,0.0,0.0,1.0,0.0
runningman_007,2018-03-22 18:47:54+00:00,#tbthursday https://t.co/Wu1hPcEvtG,0.0,0.0,1.0,0.0
runningman_007,2018-03-22 17:30:30+00:00,Good shots this a.m.! 10-17 3pt line and 9-10 ft line! 1- 2 this… https://t.co/jlKirUpXU1,0.5399,0.211,0.789,0.0
runningman_007,2018-03-22 13:59:13+00:00,Good shots this a.m.! 10-17 3pt line and 9-10 ft line! 1- 2 this morning! Working to be better #fitlife… https://t.co/Cd5FFryWA5,0.7701,0.271,0.729,0.0
runningman_007,2018-03-21 21:39:30+00:00,"Double Days for me ! Twice the fun! (@ Starbucks in Conyers, GA) https://t.co/Eic25NLRk6",0.5972,0.245,0.755,0.0
runningman_007,2018-03-21 11:18:56+00:00,6+miles this Hump Day a.m.! Great is your mercy towards me! Have a… https://t.co/E70K1DuLc4,0.8011,0.374,0.626,0.0
runningman_007,2018-03-21 10:24:52+00:00,6+miles this Hump Day a.m.! Great is your mercy towards me! Have a terrific day! #fitlife #runningisahabit… https://t.co/3ef2meNNUr,0.8904,0.43,0.57,0.0
runningman_007,2018-03-20 21:14:30+00:00,Got some good shots up this a.m.! Still working to be a better me.… https://t.co/NOaeXdvUhu,0.7263,0.337,0.663,0.0
runningman_007,2018-03-20 13:51:40+00:00,Got some good shots up this a.m.! Still working to be a better me. Have a wonderful day! #fitlife… https://t.co/ZGMowltGOJ,0.8774,0.402,0.598,0.0
runningman_007,2018-03-19 11:47:52+00:00,Great 6+ miles this Monday a.m.! You did not create me to fear! Have… https://t.co/nt4W21HiXz,0.1705,0.189,0.553,0.258
runningman_007,2018-03-19 10:22:53+00:00,Great 6+ miles this Monday a.m.! You did not create me to fear! Have a fantastic day and week! #fitlife… https://t.co/JvPWkb7YIL,0.6769,0.29,0.541,0.169
runningman_007,2018-03-18 14:34:12+00:00,"Sunday Funday! (@ Starbucks in Conyers, GA) https://t.co/qKEqEDysDs",0.0,0.0,1.0,0.0
runningman_007,2018-03-18 13:54:03+00:00,"Early Morning worship service! (@ Cascade United Methodist Church - @cascadeumc in Atlanta, GA) https://t.co/KnosLYPeqM",0.6476,0.306,0.694,0.0
runningman_007,2018-03-16 10:32:30+00:00,Got a good peaceful swim in this a.m.! Thank you Lord for all you've… https://t.co/qRAFz2mfCd,0.8356,0.447,0.553,0.0
runningman_007,2018-03-16 10:24:54+00:00,Got a good peaceful swim in this a.m.! Thank you Lord for all you've done! Have a great day and safe weekend!… https://t.co/MfcQt7KnQj,0.9475,0.507,0.493,0.0
runningman_007,2018-03-15 18:12:37+00:00,"Work (@ Robert T. ""Bobby"" Burgess Building in Decatur, GA) https://t.co/EAv2b6X2FD",0.0,0.0,1.0,0.0
runningman_007,2018-03-14 11:10:10+00:00,6+miles this Hump Day a.m.!  I woke up this morning encouraging… https://t.co/O1B2rlV3fu,0.0,0.0,1.0,0.0
Goterdunmom,2018-03-23 19:28:46+00:00,"Busting it with @repeatoffenders.
.
.
.
.
.
 #instafit #progress #gymlife #shredded #cardio… https://t.co/RPFuyTinGX",0.0,0.0,1.0,0.0
Goterdunmom,2018-03-22 19:33:07+00:00,RT @DietDoctor1: When should you eat if you’re working night shifts? https://t.co/9GvLERMNUg @drjasonfung https://t.co/bV7CKYDlzJ,0.0,0.0,1.0,0.0
